movie_modified,genres,gross,budget,net_profit,title_year,imdb_score,image_url,dominant_colors_array,dominant_color
United Passions,Drama|History|Sport,,25000000,-25000000,2014,2.1,https://m.media-amazon.com/images/M/MV5BMjU5ODY4NDM5Ml5BMl5BanBnXkFtZTgwNTk3OTM4NTE@._V1_.jpg,"[['#a8702f', 0.3149411754111868], ['#e8c889', 0.14360649359225458], ['#1f130b', 0.5414523309965587]]",#1f130b
Frost/Nixon,Biography|Drama|History,,25000000,-25000000,2008,7.7,https://m.media-amazon.com/images/M/MV5BOTY4NTU2NTU4NF5BMl5BanBnXkFtZTcwNjE0OTc5MQ@@._V1_.jpg,"[['#302e2c', 0.8816260162601626], ['#dfd1d0', 0.04004336043360433], ['#7f6765', 0.07833062330623307]]",#302e2c
Joyful Noise,Comedy|Drama|Music,,25000000,-25000000,2012,5.8,https://m.media-amazon.com/images/M/MV5BMjEwNjAzMzUyN15BMl5BanBnXkFtZTcwMDUxNDQxNw@@._V1_.jpg,"[['#584475', 0.30597064949873554], ['#060410', 0.5928404703305635], ['#dbc6ce', 0.10118888017070087]]",#060410
Return to Oz,Adventure|Family|Fantasy,,25000000,-25000000,1985,6.8,https://m.media-amazon.com/images/M/MV5BNmM1YmM1NjAtNTlhMC00YjJiLTlkNjctZmVjYjIyMTRiMzBlXkEyXkFqcGdeQXVyMjM0ODk5MDU@._V1_.jpg,"[['#e7dcca', 0.4830074278049593], ['#38312d', 0.23495760223134649], ['#987f66', 0.2820349699636942]]",#e7dcca
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action|Adventure|Comedy,,25000000,-25000000,1991,6,https://m.media-amazon.com/images/M/MV5BMDU5ZDVjZWUtM2I5ZC00ZmVmLWExZGUtZWUzYzBkMWVmZWI4XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_.jpg,"[['#252935', 0.5027647831800263], ['#507394', 0.3508436268068331], ['#efebe3', 0.14639159001314062]]",#252935
Tombstone,Action|Biography|Drama,,25000000,-25000000,1993,7.8,https://m.media-amazon.com/images/M/MV5BODRkYzA4MGItODE2MC00ZjkwLWI2NDEtYzU1NzFiZGU1YzA0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,"[['#ebe6dc', 0.6578715415019762], ['#0c0d0c', 0.2622753623188406], ['#8a5c5d', 0.07985309617918314]]",#ebe6dc
A Madea Christmas,Comedy|Drama|Romance,,25000000,-25000000,2013,4.9,https://m.media-amazon.com/images/M/MV5BMjIwNjA3OTM4NF5BMl5BanBnXkFtZTgwOTA0MjM2MDE@._V1_.jpg,"[['#fbfbfa', 0.6913765715448625], ['#5b170f', 0.21401911292510853], ['#b7a585', 0.09460431553002895]]",#fbfbfa
Goodfellas,Biography|Crime|Drama,,25000000,-25000000,1990,8.7,https://m.media-amazon.com/images/M/MV5BY2NkZjEzMDgtN2RjYy00YzM1LWI4ZmQtMjIwYjFjNmI3ZGEwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,"[['#040303', 0.8299369383059089], ['#c5cee0', 0.10693573486953502], ['#755459', 0.06312732682455607]]",#040303
The Giver,Drama|Romance|Sci-Fi,,25000000,-25000000,2014,6.5,https://m.media-amazon.com/images/M/MV5BMTY1MTIxMjg2Ml5BMl5BanBnXkFtZTgwMjUyNzgwMjE@._V1_.jpg,"[['#272123', 0.33619471327785816], ['#c6bfba', 0.3058834710790521], ['#706564', 0.3579218156430897]]",#706564
Money Talks,Action|Comedy|Crime,,25000000,-25000000,1997,6.2,https://m.media-amazon.com/images/M/MV5BMjk5MjM2MjUtMDI3YS00ZTIwLWFjMDQtYzFhZDY0YTUxZmJkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,"[['#ebe6e2', 0.23799361088211046], ['#717182', 0.4424392003297609], ['#452f2f', 0.3195671887881286]]",#717182
Undercover Brother,Action|Comedy,,25000000,-25000000,2002,5.9,https://m.media-amazon.com/images/M/MV5BMTBjODAzZDItZGY5My00YWMyLWE5NDItZGUyNTI2MWZkYTUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"[['#342927', 0.45815840775253996], ['#c5863f', 0.3895582572963179], ['#dcd9de', 0.15228333495114219]]",#342927
Million Dollar Arm,Biography|Drama|Sport,,25000000,-25000000,2014,7,https://m.media-amazon.com/images/M/MV5BMjM1OTUwOTA0M15BMl5BanBnXkFtZTgwMTA0Nzk4MjE@._V1_.jpg,"[['#eddba0', 0.23584084084084084], ['#613d21', 0.21473723723723723], ['#c79854', 0.549421921921922]]",#c79854
Good Luck Chuck,Comedy|Romance,,25000000,-25000000,2007,5.6,https://m.media-amazon.com/images/M/MV5BMTIwMTI1MTQzM15BMl5BanBnXkFtZTcwOTgwNjM1MQ@@._V1_.jpg,"[['#d6d3da', 0.46614481409001957], ['#363336', 0.25275722191262423], ['#a79693', 0.2810979639973562]]",#d6d3da
The Gambler,Crime|Drama|Thriller,,25000000,-25000000,2014,6,https://m.media-amazon.com/images/M/MV5BMjA5MjIzODE3N15BMl5BanBnXkFtZTgwNzUwNzYwMzE@._V1_.jpg,"[['#b3b8b5', 0.45815072408536583], ['#18202c', 0.27697605040015244], ['#4e6373', 0.2648732255144817]]",#b3b8b5
Tora! Tora! Tora!,Action|Drama|History,,25000000,-25000000,1970,7.5,https://m.media-amazon.com/images/M/MV5BY2MyZWY2ZDAtOTM5ZC00NTM4LTgxNWYtYjBiMTFkNjFjNTM4XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_.jpg,"[['#a24738', 0.5139033333333334], ['#e5e3d9', 0.212366], ['#170b08', 0.2737306666666667]]",#a24738
Draft Day,Drama|Sport,,25000000,-25000000,2014,6.8,https://m.media-amazon.com/images/M/MV5BMjAyOTMxMjA3Nl5BMl5BanBnXkFtZTgwMTMwNjQ4MDE@._V1_.jpg,"[['#525d70', 0.31790679443545317], ['#bba99f', 0.1917461502760853], ['#201c1f', 0.49034705528846156]]",#201c1f
Dance Flick,Action|Comedy|Music,,25000000,-25000000,2009,3.5,https://m.media-amazon.com/images/M/MV5BMTM0OTQzMDMyOV5BMl5BanBnXkFtZTcwODk3MzQwMg@@._V1_.jpg,"[['#1f1f35', 0.46033182503770737], ['#d5d3e4', 0.3213574660633484], ['#7f7183', 0.2183107088989442]]",#1f1f35
The Losers,Action|Adventure|Crime,,25000000,-25000000,2010,6.4,https://m.media-amazon.com/images/M/MV5BMjU3MTU0NDI4Nl5BMl5BanBnXkFtZTcwMTE0NDMyMw@@._V1_.jpg,"[['#9c7055', 0.27901252408477845], ['#e2c7a1', 0.37536127167630057], ['#20110f', 0.345626204238921]]",#e2c7a1
Don't Be Afraid of the Dark,Fantasy|Horror|Thriller,,25000000,-25000000,2010,5.6,https://m.media-amazon.com/images/M/MV5BMTYwMDk4ODU0OV5BMl5BanBnXkFtZTcwMDY2NDE0Ng@@._V1_.jpg,"[['#491c19', 0.30627353077514474], ['#0f0c0e', 0.4230624915204414], ['#a73b29', 0.2706639777044139]]",#0f0c0e
He Got Game,Drama|Sport,,25000000,-25000000,1998,6.9,https://m.media-amazon.com/images/M/MV5BMDEzZjM2ZmItODczNC00OGE3LWE3YTEtMTA3OWZiNTkwYmI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"[['#231415', 0.6186755425807974], ['#e7d5cb', 0.1574833392309507], ['#c65a38', 0.22384111818825195]]",#231415
Shark Night 3D,Horror|Thriller,,25000000,-25000000,2011,4,https://m.media-amazon.com/images/M/MV5BMjA3Mzc0OTIwOV5BMl5BanBnXkFtZTcwNzQxOTczNQ@@._V1_.jpg,"[['#142127', 0.4637241669050343], ['#b0c9ca', 0.2464870566361556], ['#42565b', 0.28978877645881007]]",#142127
EuroTrip,Adventure|Comedy,,25000000,-25000000,2004,6.6,https://m.media-amazon.com/images/M/MV5BMTIxNjcxMDUxN15BMl5BanBnXkFtZTYwNjAxNTM3._V1_.jpg,"[['#433735', 0.3415017133933864], ['#dadfe9', 0.3019158196093174], ['#938b8a', 0.3565824669972962]]",#938b8a
"Bright Lights, Big City",Drama,,25000000,-25000000,1988,5.7,https://m.media-amazon.com/images/M/MV5BMTU0NzI3MDExNl5BMl5BanBnXkFtZTcwNzU3NDcyNA@@._V1_.jpg,"[['#fbf4f4', 0.5354787110533965], ['#cb3f3c', 0.29371379101773576], ['#61271e', 0.1708074979288677]]",#fbf4f4
My Soul to Take,Horror|Mystery|Thriller,,25000000,-25000000,2010,4.8,https://m.media-amazon.com/images/M/MV5BMTk4NjE1OTg1MV5BMl5BanBnXkFtZTcwNTgwOTU3Mw@@._V1_.jpg,"[['#f7f8f9', 0.8430003290556104], ['#29222d', 0.10524712076340902], ['#9e98a1', 0.051752550180980586]]",#f7f8f9
The Girl Next Door,Comedy|Drama|Romance,,25000000,-25000000,2004,6.7,https://m.media-amazon.com/images/M/MV5BMTQ0ODIyMzE1N15BMl5BanBnXkFtZTcwODEwODczMw@@._V1_.jpg,"[['#fdfcfa', 0.5767651402417028], ['#7c2422', 0.23007734995039683], ['#dab893', 0.19315750980790045]]",#fdfcfa
Stealing Harvard,Comedy|Crime,,25000000,-25000000,2002,5.1,https://m.media-amazon.com/images/M/MV5BMjZhMGIyNGMtN2NmYy00OTBhLWE3NWQtMGQ3ZmNmZGUwMDg1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"[['#131c1f', 0.5391125779244591], ['#ebedee', 0.2925027502750275], ['#908f7e', 0.1683846718005134]]",#131c1f
Lifeforce,Action|Horror|Mystery,,25000000,-25000000,1985,6.1,https://m.media-amazon.com/images/M/MV5BMTU4MTMxOTQyOV5BMl5BanBnXkFtZTcwMzU1NDk0NA@@._V1_.jpg,"[['#5b5474', 0.3002042042042042], ['#1c171b', 0.5353273273273274], ['#bbc1d7', 0.16446846846846847]]",#1c171b
The Conspirator,Crime|Drama|History,,25000000,-25000000,2010,6.9,https://m.media-amazon.com/images/M/MV5BMTczMDI0MzQ3MV5BMl5BanBnXkFtZTcwMjU5NTc0NA@@._V1_.jpg,"[['#e8e7e7', 0.5007856258955321], ['#363132', 0.2692498697407842], ['#8d8c8d', 0.22996450436368374]]",#e8e7e7
Lords of Dogtown,Biography|Drama|Sport,,25000000,-25000000,2005,7.1,https://m.media-amazon.com/images/M/MV5BNDBhNGJlOTAtM2ExNi00NmEzLWFmZTQtYTZhYTRlNjJjODhmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,"[['#faf6f3', 0.5850862239841427], ['#1d0e0d', 0.2334013875123885], ['#b27554', 0.1815123885034688]]",#faf6f3
Big Trouble in Little China,Action|Adventure|Comedy,,25000000,-25000000,1986,7.3,https://m.media-amazon.com/images/M/MV5BNzlhYjEzOGItN2MwNS00ODRiLWE5OTItYThiNmJlMTdmMzgxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,"[['#6b5a4e', 0.2773715711298358], ['#1e1e21', 0.6190669398486992], ['#dcc58c', 0.10356148902146503]]",#1e1e21
Gettysburg,Drama|History|War,,25000000,-25000000,1993,7.7,https://m.media-amazon.com/images/M/MV5BMTQwMjE3NDg4NV5BMl5BanBnXkFtZTcwMDI3MTE2Mw@@._V1_.jpg,"[['#0a0807', 0.3698103448275862], ['#be8378', 0.3491264367816092], ['#336bb1', 0.2810632183908046]]",#0a0807
Stop-Loss,Drama|War,,25000000,-25000000,2008,6.5,https://m.media-amazon.com/images/M/MV5BMjAyNTI1NDg1MV5BMl5BanBnXkFtZTcwNzE2NTg1MQ@@._V1_.jpg,"[['#6b6c75', 0.24279411764705883], ['#13181c', 0.5324019607843137], ['#d2dbe0', 0.22480392156862744]]",#13181c
Straw Dogs,Action|Drama|Thriller,,25000000,-25000000,2011,5.8,https://m.media-amazon.com/images/M/MV5BMTM5ODQ2NjEzMV5BMl5BanBnXkFtZTcwNjM5NDI5NQ@@._V1_.jpg,"[['#f5f5f5', 0.3784702593614327], ['#916f6d', 0.30034172621201155], ['#111012', 0.3211880144265557]]",#f5f5f5
Brokedown Palace,Drama|Mystery|Thriller,,25000000,-25000000,1999,6.4,https://m.media-amazon.com/images/M/MV5BOWY1NmVmNzctYTFkMC00MmNlLTkzNzgtNWZmODc3YTdiYWI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"[['#e0d4cd', 0.12142761847584742], ['#341f23', 0.6161601722938524], ['#b94743', 0.26241220923030006]]",#341f23
Mrs. Winterbourne,Comedy|Drama|Romance,,25000000,-25000000,1996,6.2,https://m.media-amazon.com/images/M/MV5BNjg3Mzg5Y2UtNzQ5Yy00NGY4LTk5M2QtZGE1NmZkZTBlZmEwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,"[['#a47b62', 0.25741491596638655], ['#d6ba9b', 0.526936974789916], ['#47332c', 0.21564810924369748]]",#d6ba9b
The Road,Adventure|Drama,,25000000,-25000000,2009,7.3,https://m.media-amazon.com/images/M/MV5BMTAwNzk4NTU3NDReQTJeQWpwZ15BbWU3MDg3OTEyODI@._V1_.jpg,"[['#80827c', 0.26720142602495545], ['#dfe0dc', 0.38418640183346064], ['#23231f', 0.3486121721415839]]",#dfe0dc
Sheena,Adventure|Fantasy,,25000000,-25000000,1984,4.9,https://m.media-amazon.com/images/M/MV5BODZlYTY3NDMtYmEwMC00MjdjLTlkOWYtYjJkYTc5YWM4ODA1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_.jpg,"[['#c5c7c9', 0.7670360082304527], ['#624538', 0.06807818930041153], ['#a78b66', 0.1648858024691358]]",#c5c7c9
The Hoax,Comedy|Drama,,25000000,-25000000,2006,6.7,https://m.media-amazon.com/images/M/MV5BYzkxNmFhY2QtYjI5Yy00NDA0LTgzYmUtY2Y0NjVjYWUwY2MwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"[['#274f6f', 0.3422439184746877], ['#d5bd88', 0.32489349112426036], ['#131214', 0.3328625904010519]]",#274f6f
Underclassman,Action|Comedy|Crime,,25000000,-25000000,2005,4.2,https://m.media-amazon.com/images/M/MV5BMTAyMTk0Mjg4ODheQTJeQWpwZ15BbWU3MDk0NzEyMzE@._V1_.jpg,"[['#29141c', 0.38544159544159545], ['#7a767f', 0.30817094017094016], ['#d9e0e0', 0.3063874643874644]]",#29141c
Say It Isn't So,Comedy|Romance,,25000000,-25000000,2001,5,https://m.media-amazon.com/images/M/MV5BNzU5YTE4ZWEtNzdkNi00M2Q5LWJjM2UtOTFmMDg0NjBlMTRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"[['#869abf', 0.3490425351635316], ['#343e2a', 0.39364090832062365], ['#816959', 0.2573165565158448]]",#343e2a
Blindness,Drama|Mystery|Sci-Fi,,25000000,-25000000,2008,6.6,https://m.media-amazon.com/images/M/MV5BNjM4YmE5MjQtYzdjNi00YTE0LWE0ZGItMjFhN2M3Njk5MDc3L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"[['#f8f9f8', 0.7461973094170403], ['#c0c5c0', 0.17840582959641255], ['#6a736d', 0.07539686098654709]]",#f8f9f8
Jane Got a Gun,Action|Drama|Western,,25000000,-25000000,2015,5.9,https://m.media-amazon.com/images/M/MV5BMTgwNDk0NDkwMl5BMl5BanBnXkFtZTgwNzYyNjA3NzE@._V1_.jpg,"[['#9c6326', 0.18392507108696635], ['#e1cc96', 0.29850519514290885], ['#080201', 0.5175697337701248]]",#080201
Me and Orson Welles,Comedy|Drama,,25000000,-25000000,2008,6.7,https://m.media-amazon.com/images/M/MV5BMzI5YjY0NjgtZDgxYi00YzFjLTljNzQtN2Y3ZTZjMDYzNjRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"[['#98572b', 0.1919530260236875], ['#eecc86', 0.19203293350535236], ['#130b09', 0.6160140404709602]]",#130b09
Where the Truth Lies,Crime|Drama|Mystery,,25000000,-25000000,2005,6.5,https://m.media-amazon.com/images/M/MV5BMTI2NzQ3ODc3OV5BMl5BanBnXkFtZTcwMjEzMTEzMQ@@._V1_.jpg,"[['#1e2226', 0.4993925588458618], ['#c8c9c1', 0.226461655277145], ['#926c5a', 0.2741457858769932]]",#1e2226
Without Limits,Biography|Drama|Sport,,25000000,-25000000,1998,7.2,https://m.media-amazon.com/images/M/MV5BNjNjOGE5MjQtYzY0NS00MDI0LWJmM2ItNGQwYTQ3Mjc1ZGIyXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg,"[['#2c2b30', 0.38201054018445324], ['#cecfd7', 0.31602305665349145], ['#847e79', 0.30196640316205536]]",#2c2b30
On the Road,Adventure|Drama|Romance,,25000000,-25000000,2012,6.1,https://m.media-amazon.com/images/M/MV5BMTc1MzU5MDgzMF5BMl5BanBnXkFtZTcwMDQ4ODY2OA@@._V1_.jpg,"[['#4a3b24', 0.1781512866316932], ['#e9dfc5', 0.596244756806259], ['#a69779', 0.22560395656204776]]",#e9dfc5
Love Ranch,Biography|Comedy|Drama,,25000000,-25000000,2010,5.6,https://m.media-amazon.com/images/M/MV5BMTQwNzgyNzA4OV5BMl5BanBnXkFtZTcwNzA0MDk0Mw@@._V1_.jpg,"[['#e4ca9a', 0.554496709931259], ['#1d100b', 0.19533652541606367], ['#b77a56', 0.2501667646526773]]",#e4ca9a
Kung Fu Jungle,Action|Drama,,25000000,-25000000,2014,6.5,https://m.media-amazon.com/images/M/MV5BMTYwMjY5NzcxMl5BMl5BanBnXkFtZTgwODYxNzIxNTE@._V1_.jpg,"[['#181519', 0.46538581099751314], ['#d3d1d1', 0.29217601547388783], ['#875153', 0.24243817352859906]]",#181519
Space Dogs,Adventure|Animation|Comedy,,25000000,-25000000,2010,5.2,https://m.media-amazon.com/images/M/MV5BMjYwMTIxODA2NF5BMl5BanBnXkFtZTcwMTUyOTY3Mw@@._V1_.jpg,"[['#e37b4b', 0.12156467013888889], ['#264a90', 0.5680967881944444], ['#a9b7ce', 0.3103385416666667]]",#264a90
The True Story of Puss'N Boots,Adventure|Animation|Comedy,,25000000,-25000000,2009,2.9,https://m.media-amazon.com/images/M/MV5BMjA0MTE2NjgzOV5BMl5BanBnXkFtZTgwMjE2MjA2MDE@._V1_.jpg,"[['#574531', 0.35368533333333335], ['#dae6e1', 0.32688], ['#9a9e91', 0.31943466666666664]]",#574531
Red Sky,Action|Thriller,,25000000,-25000000,2014,4.1,https://m.media-amazon.com/images/M/MV5BMTA0NDY5MTcxNzleQTJeQWpwZ15BbWU4MDk0OTUzOTEx._V1_.jpg,"[['#241310', 0.537557056043214], ['#e3c8a8', 0.21887103308575287], ['#8d5a45', 0.24357191087103308]]",#241310
Ironclad,Action|Adventure|Drama,,25000000,-25000000,2011,6.2,https://m.media-amazon.com/images/M/MV5BMjI1NTU2NTI5NV5BMl5BanBnXkFtZTcwNDYzOTI1NQ@@._V1_.jpg,"[['#15151a', 0.5932970137207425], ['#b3afad', 0.15602905569007264], ['#505258', 0.2506739305891848]]",#15151a
The Adventurer: The Curse of the Midas Box,Adventure|Family|Fantasy,,25000000,-25000000,2013,5.5,https://m.media-amazon.com/images/M/MV5BNTAwODA2NDUxMF5BMl5BanBnXkFtZTgwNTgyNDc1MDE@._V1_.jpg,"[['#a8762f', 0.26445694569456946], ['#efdfa7', 0.1601212121212121], ['#2c150b', 0.5754218421842184]]",#2c150b
Tulip Fever,Drama|History|Romance,,25000000,-25000000,2017,6.2,https://m.media-amazon.com/images/M/MV5BZDY3MTAyNmEtZDY1Yi00NGY5LTg1ZDctNDQ2N2FlMmRlYWU0XkEyXkFqcGdeQXVyNTQzOTc3MTI@._V1_.jpg,"[['#c28983', 0.36918398692810456], ['#ebccbe', 0.37420735294117646], ['#5b3550', 0.256608660130719]]",#ebccbe
The Transporter Refueled,Action|Adventure|Crime,,25000000,-25000000,2015,5.2,https://m.media-amazon.com/images/M/MV5BMjAyMDE2ODU3Ml5BMl5BanBnXkFtZTgwODU0MTA0NjE@._V1_.jpg,"[['#3e211b', 0.364908391280609], ['#fcfbf9', 0.5209472731321834], ['#c0895d', 0.11414433558720763]]",#fcfbf9
Darling Lili,Comedy|Drama|Musical,,25000000,-25000000,1970,6.2,https://m.media-amazon.com/images/M/MV5BNTE1MzU4NWItOGRhNC00NjIzLThlZmItNTE0NTdlY2VjYjYzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg,"[['#f5f2e2', 0.5189988687782805], ['#3a281a', 0.2594343891402715], ['#a18669', 0.22156674208144797]]",#f5f2e2
Three Kingdoms,Action|Drama|History,,25000000,-25000000,2008,6.2,https://m.media-amazon.com/images/M/MV5BNTY5ZDY3NzgtZDkzZi00ZTM5LWE5NzItMTQyZWQ0ZTViZDllXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg,"[['#dcd1c3', 0.2753319025221852], ['#2a1313', 0.3849356896053092], ['#8a7d74', 0.3397324078725056]]",#2a1313
The Bounty,Action|Adventure|Drama,,25000000,-25000000,1984,7.1,https://m.media-amazon.com/images/M/MV5BYmNlNmVhZWEtYWYzOC00ZWZkLWE4YjQtMGIxM2E1OGUwNTFlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,"[['#d59455', 0.3339283798590292], ['#efe7cd', 0.39703263748649475], ['#302220', 0.26903898265447607]]",#efe7cd
Small Time Crooks,Comedy|Crime,,25000000,-25000000,2000,6.7,https://m.media-amazon.com/images/M/MV5BNTA2NTBiMzEtMDA2My00YWNhLWJjMjAtYTUyMzMwNjM0Mjk2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,"[['#edece9', 0.3833047752808989], ['#060505', 0.5517064606741573], ['#964a43', 0.06498876404494382]]",#060505
Arn: The Knight Templar,Action|Adventure|Drama,,25000000,-25000000,2007,6.6,https://m.media-amazon.com/images/M/MV5BMjY2NzE0OTQ4Nl5BMl5BanBnXkFtZTcwMzQ4NTE3MQ@@._V1_.jpg,"[['#1b1e1b', 0.5275780597692078], ['#626c61', 0.2764635359663494], ['#c5cac2', 0.19595840426444272]]",#1b1e1b
Highlander: Endgame,Action|Adventure|Fantasy,,25000000,-25000000,2000,4.6,https://m.media-amazon.com/images/M/MV5BZWMyZDdhNDYtNWE5MS00N2Q5LThmYjMtOGMzZjFmOGIzMWQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"[['#b13624', 0.21142994936098383], ['#221110', 0.7421429145567077], ['#cdbaaf', 0.046427136082308494]]",#221110
Idle Hands,Comedy|Fantasy|Horror,,25000000,-25000000,1999,6.2,https://m.media-amazon.com/images/M/MV5BMDVmMjM2MTEtYWU2MS00ZTYxLTk0ZjMtMTdmMzZjNDc3MTIwL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,"[['#ddd759', 0.39937220648096416], ['#1b1f22', 0.3800133689839572], ['#3ab388', 0.22061442453507862]]",#ddd759
All the Queen's Men,Action|Comedy|Drama,,25000000,-25000000,2001,4.6,https://m.media-amazon.com/images/M/MV5BMjA3MTQ5ODUxMV5BMl5BanBnXkFtZTcwMjQxOTYxMQ@@._V1_.jpg,"[['#e3cfd0', 0.3706367771280052], ['#411e1a', 0.344093567251462], ['#9d6b66', 0.2852696556205328]]",#e3cfd0
The Golden Child,Action|Adventure|Comedy,,25000000,-25000000,1986,5.9,https://m.media-amazon.com/images/M/MV5BN2E2MWJhZjEtMDdmOS00MmFkLWJlNWEtNWQ0NjA0NzIwNjRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"[['#c58080', 0.18952239166297832], ['#61507a', 0.40070212851567216], ['#332e3e', 0.40977547982134954]]",#332e3e
Max Keeble's Big Move,Comedy|Crime|Family,,25000000,-25000000,2001,5.4,https://m.media-amazon.com/images/M/MV5BMTY5MzI5MTU5MF5BMl5BanBnXkFtZTYwNDg5MjQ3._V1_.jpg,"[['#f7f5f4', 0.4215763052208835], ['#303034', 0.4051606425702811], ['#b45251', 0.17326305220883534]]",#f7f5f4
The Perfect Man,Comedy|Family|Romance,,25000000,-25000000,2005,5.5,https://m.media-amazon.com/images/M/MV5BMTQwNDExMzIyOV5BMl5BanBnXkFtZTcwOTI3ODkyMQ@@._V1_.jpg,"[['#c09f87', 0.312486646884273], ['#faf5f1', 0.37170919881305636], ['#6d342c', 0.3158041543026706]]",#faf5f1
The Corruptor,Action|Crime|Drama,,25000000,-25000000,1999,6,https://m.media-amazon.com/images/M/MV5BN2RmNmM4ZmYtZWQ5OS00OTkyLWI3NWMtNDJmYjA5YWFkNWMxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,"[['#090914', 0.824532], ['#623732', 0.12037], ['#e3b78c', 0.055098]]",#090914
Election,Comedy|Drama|Romance,,25000000,-25000000,1999,7.3,https://m.media-amazon.com/images/M/MV5BYjViYWQ4NjAtZmUzNy00Nzg5LWJkMzctMTgwOTRhNjdjYWI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"[['#bd4e2d', 0.3016050362976406], ['#393558', 0.19881843617664852], ['#eb8a53', 0.49957652752571086]]",#eb8a53
My Soul to Take,Horror|Mystery|Thriller,,25000000,-25000000,2010,4.8,https://m.media-amazon.com/images/M/MV5BMTk4NjE1OTg1MV5BMl5BanBnXkFtZTcwNTgwOTU3Mw@@._V1_.jpg,"[['#f7f8f9', 0.8430003290556104], ['#29222d', 0.10524712076340902], ['#9e98a1', 0.051752550180980586]]",#f7f8f9
The Gambler,Crime|Drama|Thriller,,25000000,-25000000,2014,6,https://m.media-amazon.com/images/M/MV5BMjA5MjIzODE3N15BMl5BanBnXkFtZTgwNzUwNzYwMzE@._V1_.jpg,"[['#b3b8b5', 0.45815072408536583], ['#18202c', 0.27697605040015244], ['#4e6373', 0.2648732255144817]]",#b3b8b5
Stealing Harvard,Comedy|Crime,,25000000,-25000000,2002,5.1,https://m.media-amazon.com/images/M/MV5BMjZhMGIyNGMtN2NmYy00OTBhLWE3NWQtMGQ3ZmNmZGUwMDg1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"[['#131c1f', 0.5391125779244591], ['#ebedee', 0.2925027502750275], ['#908f7e', 0.1683846718005134]]",#131c1f
As It Is in Heaven,Comedy|Drama|Music,,25000000,-25000000,2004,7.6,https://m.media-amazon.com/images/M/MV5BMjE3Njg1MzE3NF5BMl5BanBnXkFtZTcwMDI0MDMzNA@@._V1_.jpg,"[['#dbbb5f', 0.39291820743088574], ['#5a3e25', 0.29107413276985383], ['#f5e8b9', 0.31600765979926043]]",#dbbb5f
Your Highness,Adventure|Comedy|Fantasy,24856478,49900000,-25043522,2011,5.5,https://m.media-amazon.com/images/M/MV5BMTY2MDgwODIyMV5BMl5BanBnXkFtZTcwODc1NDQ0NA@@._V1_.jpg,"[['#1a1209', 0.4846989141164857], ['#695b3f', 0.28388680487002305], ['#cdccb6', 0.2314142810134913]]",#1a1209
Universal Soldier: The Return,Action|Sci-Fi,19912120,45000000,-25087880,1999,4.2,https://m.media-amazon.com/images/M/MV5BOTcwOTlhMWYtMDhlOS00ODdmLWJiMTgtMThjNzgxNTIyNTU3XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_.jpg,"[['#1b0c0b', 0.6213980436418359], ['#a36239', 0.32388562829194883], ['#e0c396', 0.0547163280662152]]",#1b0c0b
